@odata.context,value
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'CM_01', 'IndicatorName': 'Number of under-five deaths', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'CM_02', 'IndicatorName': 'Number of infant deaths', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'DEVICES07', 'IndicatorName': 'Types of lists recommending health technology for high burden diseases', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'AIR_18', 'IndicatorName': ""Household air pollution  attributable DALYs per 100'000 children under 5 years"", 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'AIR_4', 'IndicatorName': 'Ambient air pollution attributable deaths in children under 5 years', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'AIR_50', 'IndicatorName': 'Ambient air pollution attributable deaths (per 100 000 population, age-standardized)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'AIR_51', 'IndicatorName': 'Household air pollution attributable death rate (per 100 000 population)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'AIR_52', 'IndicatorName': 'Household air pollution attributable death rate (per 100 000 population, age-standardized)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NCD_BMI_18C', 'IndicatorName': 'Prevalence of underweight among adults, BMI < 18 (crude estimate) (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NCD_BMI_25C', 'IndicatorName': 'Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NCD_BMI_30A', 'IndicatorName': 'Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'GDO_q4x3x4_2', 'IndicatorName': 'Existence of standards/ guidelines/ protocols for palliative and end-of-life care for people with dementia', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'AIR_15', 'IndicatorName': 'Household air pollution attributable DALYs', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'AIR_2', 'IndicatorName': 'Ambient air pollution (Annual PM10 [ug/m3])', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'AIR_3', 'IndicatorName': ""Percentage of the total population living in cities > 100'000 inhabitants"", 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'AIR_35', 'IndicatorName': 'Joint effects of air pollution attributable deaths', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'AIR_36', 'IndicatorName': 'Joint effects of air pollution attributable deaths in children under 5 years', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'AIR_42', 'IndicatorName': 'Ambient air pollution attributable death rate (per 100 000 population, age-standardized)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'AIR_46', 'IndicatorName': 'YLLs attributable to ambient air pollution (age-standardized)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NCD_BMI_PLUS1C', 'IndicatorName': 'Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'AIR_45', 'IndicatorName': 'Ambient air pollution attributable YLLs', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'AIR_5', 'IndicatorName': 'Ambient air pollution attributable death rate (per 100 000 population)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'AIR_6', 'IndicatorName': ""Ambient air pollution  attributable deaths per 100'000 children under 5 years"", 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'AIR_60', 'IndicatorName': ""Household and ambient air pollution attributable DALYs ('000)"", 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NCD_BMI_18A', 'IndicatorName': 'Prevalence of underweight among adults, BMI < 18 (age-standardized estimate) (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NCD_BMI_30C', 'IndicatorName': 'Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'GDO_q4x3x4_4', 'IndicatorName': 'Existence of standards/ guidelines/ protocols of care in hospital for people with dementia', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'GDO_q5x1x1_7', 'IndicatorName': 'Identification of different sectors in dementia care coordination (Civil society)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NCD_BMI_25A', 'IndicatorName': 'Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'GDO_q5x1', 'IndicatorName': 'Availability of mechanisms to coordinate dementia care across sectors', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'GDO_q5x1x1_6', 'IndicatorName': 'Identification of different sectors in dementia care coordination (Housing)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NCD_BMI_MINUS2A', 'IndicatorName': 'Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (age-standardized estimate) (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NCD_BMI_MINUS2C', 'IndicatorName': 'Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'GDO_q5x1x1_3', 'IndicatorName': 'Identification of different sectors in dementia care coordination (Education)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'GDO_q5x1x2', 'IndicatorName': 'Implementation level [national/subnational] of dementia care coordination', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'GDO_q6x2_3', 'IndicatorName': 'Inclusion of basic dementia competencies in training of nurses', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'GDO_q6x2_6', 'IndicatorName': 'Inclusion of basic dementia competencies in training of personal support workers', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'GDO_q8x2_1', 'IndicatorName': 'Availability of diagnostic services in community for dementia', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'GDO_q6x1_2', 'IndicatorName': 'Number of neurologists (per 100,000)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'GDO_q6x2_4', 'IndicatorName': 'Inclusion of basic dementia competencies in training of pharmaceutical personnel', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'GDO_q6x2_5', 'IndicatorName': 'Inclusion of basic dementia competencies in training of social workers', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'GDO_q5x1x1_5', 'IndicatorName': 'Identification of different sectors in dementia care coordination (Justice)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'GDO_q5x1x3', 'IndicatorName': 'Presence of formal agreement/joint plan for dementia care coordination', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'GDO_q5x2', 'IndicatorName': 'Availability of dementia care coordination standards/ guidelines/ protocols', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'GDO_q6x2_1', 'IndicatorName': 'Inclusion of basic dementia competencies in training of physicians', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'GDO_q8x2_3', 'IndicatorName': 'Availability of psychosocial and rehabilitation services in community for dementia', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'GDO_q8x3_2', 'IndicatorName': 'Accessibility of behaviour and psychological management in community for dementia [Capital/capital and main cities/capital, main cities, rural areas]', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'GDO_q8x2_5', 'IndicatorName': 'Availability of palliative and end-of-life care services in community for dementia', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'GDO_q8x2_6', 'IndicatorName': 'Availability of social and financial protection for dementia', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'GDO_q8x3_5', 'IndicatorName': 'Accessibility of palliative and end-of-life care services in community for dementia [Capital/capital and main cities/capital, main cities, rural areas]', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'GDO_q8x4_5', 'IndicatorName': 'Majority provider of palliative and end-of-life care services in community for dementia [public, private]', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'GDO_q8x4_6', 'IndicatorName': 'Majority provider of social and financial protection for dementia [public, private]', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'GDO_q8x5_3', 'IndicatorName': 'Estimated number of people receiving psychosocial and rehabilitation services in community for dementia', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'GDO_q8x4_2', 'IndicatorName': 'Majority provider of behaviour and psychological management in community for dementia [public, private]', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'GDO_q8x4_4', 'IndicatorName': 'Majority provider of activities of daily living support services in community for dementia [public, private]', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'DEVICES20', 'IndicatorName': 'Availability of technical specifications of medical devices to support procurement or donations', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'DEVICES21', 'IndicatorName': 'Total density per million population: Telecobalt Unit', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'DEVICES22', 'IndicatorName': 'Total density per million population: Radiotherapy units', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'E_Group', 'IndicatorName': 'Enforcing bans on tobacco advertising, promotion and sponsorship', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'E10_compliance', 'IndicatorName': 'Compliance of ban on promotional discounts', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'E13_brand_placement', 'IndicatorName': 'Ban on appearance of tobacco brands in TV and/or films (product placement)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'E14_prod_tv_films', 'IndicatorName': 'Appearance of tobacco products in TV and/or films', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'E16_csr_promo_self', 'IndicatorName': 'Ban on tobacco companies/tobacco industry publicizing their “Corporate Social Responsibility” activities', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'E19_indirect_ad_fines', 'IndicatorName': 'Law requires fines for violations of indirect advertising bans', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'E19_movies_anti_tob_ads', 'IndicatorName': 'Required anti-tobacco ads for any visual entertainment media product that depicts tobacco products, use or images', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'E2_intl_tv_radio', 'IndicatorName': 'Ban on advertising: International TV and radio (broadcast from abroad, including satellite)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'E23_subnat_complete_bans_exist', 'IndicatorName': 'Subnational advertising, promotion and sponsorship bans - at least one jurisdiction has a comprehensive ban in place', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'AIR_1', 'IndicatorName': 'Ambient air pollution attributable deaths', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'AIR_11', 'IndicatorName': 'Household air pollution attributable deaths', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'AIR_13', 'IndicatorName': ""Household air pollution attributable deaths per 100'000 capita"", 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'AIR_14', 'IndicatorName': ""Household air pollution  attributable deaths per 100'000 children under 5 years"", 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'AIR_17', 'IndicatorName': 'Household air pollution attributable DALYs (per 100 000 population)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'AIR_2_1', 'IndicatorName': 'Ambient air pollution in urban areas (Annual PM<sub>10</sub> [&#956;g/m<sup>3</sup>])', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'AIR_3_1', 'IndicatorName': 'Percent of urban inhabitants living in cities covered by PM measurements', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'AIR_39', 'IndicatorName': 'Household air pollution attributable DALYs (per 100 000, age-standardized)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'AIR_41', 'IndicatorName': 'Ambient air pollution attributable deaths', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'AIR_43', 'IndicatorName': 'Ambient air pollution attributable DALYs', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'AIR_44', 'IndicatorName': 'DALYs attributable to ambient air pollution (age-standardized)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'MALARIA003', 'IndicatorName': 'Estimated number of malaria deaths', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'MCV2', 'IndicatorName': 'Measles-containing-vaccine second-dose (MCV2) immunization coverage by the nationally recommended age (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'MDG_0000000006_AGE1519', 'IndicatorName': 'Unmet need for family planning, among girls aged 15-19 (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NCD_BMI_PLUS2A', 'IndicatorName': 'Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (age-standardized estimate) (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NCD_CCS_breastcancerscreening', 'IndicatorName': 'Existence of national screening program for breast cancer', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NCD_CCS_cervicalcancermethod', 'IndicatorName': 'Most widely used screening method in national cervical cancer screening program', 'Language': 'EN'}"
